#timestamp,has_left_eye,has_right_eye,left_x,left_y,left_z,left_x_normalized,left_y_normalized,left_z_normalized,right_x,right_y,right_z,right_x_normalized,right_y_normalized,right_z_normalized
3386155913,1,0,-66.047005,1.290806,488.968195,0.682860,0.500011,0.225971,-10.104225,7.986702,491.069531,0.527931,0.481005,0.226389
3386167016,1,0,-66.069649,1.314089,488.981480,0.682858,0.500003,0.226043,-10.077894,7.983526,491.087964,0.527915,0.481011,0.226477
3386178119,1,0,-65.971130,1.253932,488.908480,0.682846,0.499981,0.226094,-10.073970,7.975759,491.000052,0.527901,0.481004,0.226535
3386189222,1,0,-66.013641,1.310996,488.958573,0.682830,0.499947,0.226184,-10.089328,7.980074,491.066097,0.527878,0.480998,0.226603
3386200325,1,0,-66.058189,1.348882,489.041627,0.682823,0.499924,0.226181,-10.046051,8.010936,491.148656,0.527853,0.480961,0.226598
3386211428,1,0,-65.977875,1.347709,489.018476,0.682820,0.499908,0.226217,-10.073859,8.036169,491.120115,0.527844,0.480930,0.226641
3386222531,1,0,-66.058899,1.302082,489.008778,0.682840,0.499892,0.226324,-10.091559,8.015402,491.107669,0.527851,0.480905,0.226723
3386233635,1,0,-66.112610,1.383943,489.095961,0.682865,0.499897,0.226360,-10.074362,8.033089,491.210741,0.527881,0.480912,0.226762
3386244738,1,0,-66.092209,1.342731,489.048608,0.682924,0.499907,0.226394,-10.127181,8.047688,491.154309,0.527912,0.480907,0.226805
3386255841,1,0,-66.148216,1.300946,489.038745,0.682995,0.499912,0.226425,-10.155910,8.020547,491.144378,0.527969,0.480893,0.226828
3386266944,1,0,-66.150475,1.350816,489.025659,0.683051,0.499926,0.226448,-10.148308,7.990365,491.149973,0.528043,0.480898,0.226855
3386278047,1,0,-66.083176,1.284357,488.943977,0.683077,0.499940,0.226412,-10.161224,7.993264,491.051099,0.528091,0.480927,0.226812
3386289150,1,0,-66.232674,1.359657,489.265234,0.683037,0.500025,0.226320,-10.246461,8.106047,491.372028,0.528079,0.480962,0.226743
3386300253,1,0,-66.232750,1.325495,489.092619,0.682953,0.500075,0.226509,-10.174387,7.999738,491.212423,0.527973,0.481000,0.226921
3386311356,1,0,-66.120758,1.366491,489.299315,0.682875,0.500117,0.226532,-10.174003,8.085145,491.401785,0.527893,0.481011,0.226952
3386322460,1,0,-66.121239,1.208521,489.063423,0.682816,0.500177,0.226799,-10.130992,7.922587,491.164251,0.527838,0.481067,0.227166
3386333563,1,0,-66.199806,1.285472,489.099457,0.682801,0.500218,0.226610,-10.137966,7.965385,491.213236,0.527816,0.481102,0.226970
3386344666,1,0,-66.108681,1.193064,489.021634,0.682792,0.500250,0.226604,-10.110738,7.922755,491.116709,0.527766,0.481126,0.226963
3386355769,1,0,-66.169571,1.198141,489.064669,0.682776,0.500261,0.226351,-10.159458,7.964039,491.157022,0.527757,0.481107,0.226766
3386366872,1,0,-66.184898,1.257731,489.058242,0.682751,0.500276,0.226352,-10.135519,7.957879,491.165695,0.527747,0.481117,0.226768
3386377975,1,0,-66.054787,1.142510,488.898244,0.682745,0.500288,0.226328,-10.109205,7.882751,490.987660,0.527733,0.481131,0.226738
3386389078,1,0,-66.134926,1.149718,488.922120,0.682724,0.500279,0.226216,-10.140768,7.899993,491.014900,0.527711,0.481142,0.226653
3386400181,1,0,-66.102074,1.175089,488.830396,0.682692,0.500260,0.226111,-10.095620,7.862155,490.934556,0.527674,0.481146,0.226536
3386411285,1,0,-66.045425,1.143703,488.714513,0.682679,0.500217,0.225984,-10.134024,7.846073,490.814986,0.527660,0.481141,0.226379
3386422388,1,0,-66.029877,1.099506,488.756387,0.682616,0.500157,0.225836,-10.058517,7.817466,490.848781,0.527594,0.481155,0.226266
3386433491,1,0,-66.087395,1.282497,488.978234,0.682585,0.500117,0.225717,-10.087659,7.936267,491.091655,0.527562,0.481151,0.226135
3386444594,1,0,-66.061455,1.286830,489.065967,0.682567,0.500081,0.225809,-10.066902,7.980977,491.167420,0.527538,0.481141,0.226251
3386455697,1,0,-66.044991,1.362118,489.293697,0.682529,0.500061,0.226129,-10.066158,8.043463,491.397666,0.527516,0.481128,0.226496
3386466800,1,0,-66.120361,1.471526,489.459644,0.682504,0.500054,0.226506,-10.043115,8.113925,491.575450,0.527478,0.481117,0.226908
3386477903,1,0,-66.030342,1.455847,489.489253,0.682458,0.500050,0.226774,-9.997126,8.128508,491.590732,0.527414,0.481111,0.227243
3386489006,1,0,-66.107948,1.466569,489.595186,0.682442,0.500049,0.227145,-10.048535,8.192535,491.690707,0.527399,0.481076,0.227532
3386500110,1,0,-66.138191,1.566043,489.683752,0.682426,0.500060,0.227353,-10.046839,8.214761,491.799532,0.527382,0.481076,0.227760
3386511213,1,0,-66.035706,1.485781,489.541946,0.682413,0.500070,0.227483,-10.003650,8.144946,491.647428,0.527376,0.481102,0.227921
3386522316,1,0,-66.111473,1.450127,489.594285,0.682413,0.500082,0.227533,-10.073046,8.166723,491.693672,0.527384,0.481124,0.227959
3386533419,1,0,-66.120506,1.524288,489.611719,0.682417,0.500078,0.227528,-10.022354,8.178307,491.724011,0.527388,0.481122,0.227953
3386544522,1,0,-66.037277,1.477570,489.487842,0.682438,0.500068,0.227486,-10.061453,8.134816,491.598244,0.527422,0.481107,0.227899
3386555625,1,0,-66.071861,1.355126,489.327159,0.682505,0.500085,0.227443,-10.115158,8.059602,491.430763,0.527490,0.481114,0.227868
3386566728,1,0,-66.177803,1.831218,490.464547,0.682661,0.500105,0.227298,-10.097631,8.518516,492.579339,0.527722,0.481127,0.227691
3386577831,1,0,-66.226555,2.106328,491.310315,0.683055,0.500167,0.227845,-10.082665,8.810221,493.427576,0.528284,0.481155,0.228385
3386588935,1,0,-66.325584,2.202860,491.439639,0.683672,0.500183,0.229601,-10.189253,8.951704,493.560673,0.528820,0.481182,0.229760
3386600038,1,0,-66.283150,1.882627,490.595745,0.683917,0.500218,0.230809,-10.156645,8.517413,492.728092,0.529149,0.481181,0.231157
3386611141,1,0,-66.241898,1.722110,490.385982,0.684008,0.500250,0.230950,-10.179418,8.472259,492.491992,0.529247,0.481178,0.231294
3386622244,1,0,-66.299171,1.831902,490.565299,0.684088,0.500277,0.230066,-10.208106,8.584496,492.674057,0.529243,0.481188,0.230614
3386633347,1,0,-66.340034,1.875648,490.721111,0.684127,0.500290,0.229620,-10.183332,8.564236,492.839461,0.529249,0.481185,0.230065
3386644450,1,0,-66.333046,1.821705,490.748345,0.684185,0.500319,0.229698,-10.220643,8.614310,492.848839,0.529284,0.481187,0.230153
3386655553,1,0,-66.346191,1.943735,490.850916,0.684246,0.500335,0.230031,-10.241003,8.700510,492.965621,0.529312,0.481185,0.230412
3386666656,1,0,-66.446739,2.011944,491.144811,0.684305,0.500351,0.230194,-10.220210,8.735963,493.259747,0.529350,0.481182,0.230612
3386677760,1,0,-66.480576,2.032423,491.238423,0.684381,0.500347,0.230474,-10.285218,8.806723,493.353244,0.529395,0.481180,0.230932
3386688863,1,0,-66.566185,2.137022,491.374423,0.684519,0.500384,0.230942,-10.337576,8.922452,493.493702,0.529463,0.481177,0.231289
3386699966,1,0,-66.558113,2.127292,491.425640,0.684573,0.500396,0.231249,-10.353820,8.851411,493.564053,0.529539,0.481177,0.231663
3386711069,1,0,-66.540672,2.079565,491.368447,0.684617,0.500406,0.231439,-10.336309,8.859781,493.490923,0.529587,0.481166,0.231877
3386722172,1,0,-66.574257,2.218979,491.612197,0.684623,0.500399,0.231566,-10.367551,8.993463,493.741825,0.529615,0.481154,0.231977
3386733275,1,0,-66.647560,2.283398,491.913057,0.684653,0.500395,0.231718,-10.362798,9.040780,494.043585,0.529628,0.481139,0.232159
3386744378,1,0,-66.625885,2.292750,491.947326,0.684667,0.500391,0.232024,-10.353065,9.112984,494.063160,0.529638,0.481116,0.232508
3386755481,1,0,-66.703865,2.434256,492.174466,0.684715,0.500358,0.232543,-10.424860,9.251285,494.303223,0.529656,0.481094,0.232903
3386766585,1,0,-66.724319,2.455352,492.294225,0.684730,0.500340,0.232906,-10.375839,9.236668,494.423510,0.529654,0.481052,0.233336
3386777688,1,0,-66.715179,2.423565,492.267538,0.684751,0.500319,0.233146,-10.381927,9.296256,494.376489,0.529664,0.481004,0.233618
3386788791,1,0,-66.753410,2.504503,492.306927,0.684787,0.500305,0.233436,-10.407048,9.323775,494.433114,0.529679,0.480980,0.233837
3386799894,1,0,-66.764084,2.479418,492.336647,0.684805,0.500301,0.233530,-10.384230,9.274092,494.464383,0.529695,0.480957,0.233946
3386810997,1,0,-66.758430,2.450949,492.338371,0.684830,0.500294,0.233560,-10.413990,9.335379,494.450649,0.529718,0.480950,0.233979
3386822100,1,0,-66.776344,2.487727,492.362722,0.684849,0.500294,0.233624,-10.420046,9.358911,494.478977,0.529729,0.480956,0.234029
3386833203,1,0,-66.817093,2.501543,492.485000,0.684867,0.500307,0.233657,-10.406537,9.306205,494.613062,0.529765,0.480965,0.234068
3386844306,1,0,-66.788353,2.498236,492.493998,0.684875,0.500319,0.233741,-10.455426,9.347663,494.622330,0.529791,0.480989,0.234169
3386855410,1,0,-66.847755,2.575201,492.605437,0.684907,0.500354,0.233874,-10.449761,9.442089,494.725529,0.529805,0.481015,0.234268
3386866513,1,0,-66.803368,2.654483,492.660823,0.684894,0.500403,0.234074,-10.387490,9.470580,494.785373,0.529843,0.481118,0.234462
3386877616,1,0,-66.794136,2.613003,492.652019,0.684879,0.500448,0.234172,-10.430429,9.450139,494.777874,0.529879,0.481199,0.234599
3386888719,1,0,-66.795845,2.673489,492.828368,0.684826,0.500531,0.234292,-10.453172,9.525050,494.953389,0.529896,0.481282,0.234708
3386899822,1,0,-66.791359,2.708178,492.888943,0.684785,0.500550,0.234496,-10.389927,9.496381,495.019814,0.529860,0.481298,0.234886
3386910925,1,0,-66.770782,2.678799,492.901845,0.684754,0.500559,0.234604,-10.391556,9.532940,495.015730,0.529807,0.481292,0.235034
3386922028,1,0,-66.785370,2.693381,492.918556,0.684742,0.500580,0.234772,-10.419249,9.551268,495.036339,0.529779,0.481291,0.235182
3386933131,1,0,-66.757439,2.687380,492.949125,0.684716,0.500627,0.234846,-10.345316,9.472031,495.074533,0.529751,0.481332,0.235248
3386944235,1,0,-66.731812,2.628676,492.878065,0.684716,0.500656,0.234870,-10.338614,9.460488,494.991958,0.529712,0.481404,0.235280
3386955338,1,0,-66.778603,2.603205,492.799195,0.684725,0.500707,0.234845,-10.398061,9.483016,494.906270,0.529708,0.481425,0.235256
3386966441,1,0,-66.785454,2.550533,492.759715,0.684748,0.500797,0.234725,-10.343171,9.376132,494.869699,0.529699,0.481455,0.235147
3386977544,1,0,-66.712799,2.502350,492.681058,0.684754,0.500838,0.234609,-10.385595,9.341068,494.800622,0.529731,0.481505,0.234994
3386988647,1,0,-66.749611,2.510406,492.655133,0.684754,0.500866,0.234455,-10.381140,9.374685,494.763898,0.529729,0.481535,0.234861
3386999750,1,0,-66.712852,2.434164,492.553758,0.684738,0.500876,0.234323,-10.241856,9.293221,494.637534,0.529717,0.481533,0.234741
3387010853,1,0,-66.689224,2.422820,492.455911,0.684724,0.500859,0.234203,-10.343909,9.324532,494.550857,0.529673,0.481486,0.234583
3387021956,1,0,-66.669373,2.458700,492.436291,0.684673,0.500816,0.234032,-10.345283,9.321908,494.543304,0.529634,0.481458,0.234431
3387033060,1,0,-66.662521,2.491496,492.432538,0.684617,0.500701,0.233854,-10.267303,9.281766,494.545054,0.529594,0.481452,0.234271
3387044163,1,0,-66.677322,2.497299,492.452575,0.684590,0.500623,0.233797,-10.311697,9.355209,494.555150,0.529571,0.481420,0.234199
3387055266,1,0,-66.645004,2.548205,492.424498,0.684553,0.500521,0.233807,-10.285658,9.411214,494.524307,0.529528,0.481368,0.234208
3387066369,1,0,-66.626617,2.539825,492.484057,0.684539,0.500477,0.233816,-10.238847,9.346289,494.594250,0.529477,0.481316,0.234217
3387077472,1,0,-66.630188,2.590468,492.651842,0.684537,0.500454,0.233851,-10.258820,9.467124,494.750907,0.529437,0.481259,0.234262
3387088575,1,0,-66.657150,2.584626,492.558423,0.684551,0.500448,0.234019,-10.272052,9.443538,494.663037,0.529435,0.481242,0.234407
3387099678,1,0,-66.659019,2.574386,492.569555,0.684561,0.500448,0.234122,-10.235420,9.360754,494.686414,0.529456,0.481233,0.234503
3387110781,1,0,-66.629883,2.534692,492.440653,0.684524,0.500463,0.234176,-10.259645,9.375803,494.548563,0.529405,0.481263,0.234572
3387121885,1,0,-66.785728,2.600006,492.711829,0.684452,0.500537,0.233999,-10.366393,9.475803,494.820105,0.529346,0.481310,0.234422
3387132988,1,0,0.000000,-177.190580,7.561520,0.684386,0.500581,0.233950,-10.283538,9.097716,495.026639,0.529282,0.481349,0.234493
3387144091,1,0,-66.698853,2.611968,492.888888,0.684331,0.500623,0.234116,-10.275059,9.547654,494.961530,0.529257,0.481365,0.234646
3387155194,1,0,-66.710045,2.474148,492.527058,0.684379,0.500675,0.234632,-10.340227,9.381588,494.614528,0.529288,0.481408,0.234943
3387166297,1,0,-66.624825,2.375744,492.185242,0.684375,0.500676,0.234473,-10.249411,9.171201,494.289959,0.529304,0.481421,0.234810
3387177400,1,0,-66.636147,2.327912,492.134517,0.684397,0.500706,0.234049,-10.315079,9.218200,494.224592,0.529361,0.481453,0.234314
3387188503,1,0,-66.618103,2.264404,491.876518,0.684393,0.500703,0.233308,-10.311604,9.134363,493.970030,0.529365,0.481428,0.233779
3387199606,1,0,-66.527420,2.208952,491.683137,0.684400,0.500677,0.233007,-10.279173,8.994942,493.798445,0.529372,0.481415,0.233380
3387210710,1,0,-66.591278,2.219023,491.663168,0.684407,0.500645,0.232682,-10.307549,9.061902,493.764330,0.529366,0.481380,0.232988
3387221813,1,0,-66.559753,2.169448,491.541240,0.684386,0.500604,0.232227,-10.312435,9.034791,493.637667,0.529364,0.481352,0.232662
3387232916,1,0,-66.513618,2.158691,491.451819,0.684381,0.500593,0.232064,-10.260277,8.898550,493.574760,0.529365,0.481347,0.232452
3387244019,1,0,-66.547218,2.107963,491.439755,0.684368,0.500596,0.231918,-10.292986,8.955695,493.536422,0.529362,0.481350,0.232278
3387255122,1,0,-66.535156,2.074151,491.349112,0.684375,0.500652,0.231693,-10.312888,8.902876,493.454062,0.529353,0.481380,0.232113
3387266225,1,0,-66.466652,1.998656,491.184527,0.684363,0.500701,0.231586,-10.252917,8.780656,493.293233,0.529342,0.481412,0.231979
3387277328,1,0,-66.524338,2.002519,491.254114,0.684360,0.500762,0.231397,-10.291739,8.830504,493.353487,0.529341,0.481469,0.231755
3387288431,1,0,-66.489342,1.877977,491.032555,0.684361,0.500824,0.231205,-10.261111,8.766566,493.108895,0.529346,0.481514,0.231614
3387299535,1,0,-66.410294,1.709202,490.636461,0.684345,0.500865,0.231022,-10.259101,8.497085,492.738739,0.529319,0.481572,0.231350
3387310638,1,0,-66.416107,1.633471,490.371415,0.684256,0.500900,0.230646,-10.352414,8.445957,492.476689,0.529239,0.481594,0.230940
3387321741,1,0,-66.321251,1.692389,490.369780,0.684050,0.500862,0.229777,-10.223353,8.473881,492.468214,0.529143,0.481607,0.230376
3387332844,1,0,-66.461281,1.842389,490.891701,0.684007,0.500855,0.229389,-10.268512,8.610390,492.998228,0.529075,0.481592,0.229824
3387343947,1,0,-66.438766,1.911804,491.006733,0.684012,0.500829,0.229530,-10.309402,8.728325,493.108460,0.529077,0.481560,0.229997
3387355050,1,0,-66.517197,1.942941,491.113288,0.684044,0.500805,0.230046,-10.321295,8.813698,493.199431,0.529113,0.481506,0.230400
3387366153,1,0,-66.494499,1.967707,491.028669,0.684042,0.500731,0.230631,-10.298944,8.751973,493.134667,0.529138,0.481414,0.231022
3387377256,1,0,-66.461151,1.952545,490.980277,0.684043,0.500686,0.230723,-10.315931,8.758011,493.083625,0.529141,0.481382,0.231134
3387388360,1,0,-66.506798,1.895437,490.905129,0.684068,0.500671,0.230719,-10.347808,8.770510,492.991454,0.529145,0.481330,0.231130
3387399463,1,0,-66.492538,1.887754,490.655259,0.684105,0.500618,0.230567,-10.252394,8.653849,492.758583,0.529087,0.481278,0.230963
3387410566,1,0,-66.483994,2.058501,490.808038,0.684143,0.500532,0.230384,-10.330002,8.918993,492.901619,0.529077,0.481163,0.230734
3387421669,1,0,0.000000,-177.190580,7.561520,0.684166,0.500381,0.230233,0.000000,-177.190580,7.561520,0.529034,0.481093,0.230619
3387432772,1,0,0.000000,-177.190580,7.561520,0.684186,0.500192,0.229928,0.000000,-177.190580,7.561520,0.529091,0.480894,0.230330
3387443875,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3387454978,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3387466081,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3387477185,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3387488288,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3387499391,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3387510494,1,0,-67.719658,-0.810795,491.891595,0.684265,0.500271,0.230680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3387521597,1,0,-66.502823,0.721884,491.517923,0.684214,0.500374,0.230701,-12.486097,7.128789,493.687230,0.529178,0.481150,0.230972
3387532700,1,0,0.000000,-177.190580,7.561520,0.684214,0.500374,0.230701,-11.078458,8.275935,493.005974,0.529129,0.481148,0.231020
3387543803,1,0,-65.885628,2.045655,491.143647,0.684182,0.500449,0.230481,-11.056724,8.782085,493.192621,0.529154,0.481149,0.230861
3387554906,1,0,-66.012344,2.099396,491.078164,0.684181,0.500515,0.230555,-10.733357,8.850506,493.122055,0.529127,0.481225,0.230935
3387566010,1,0,-66.146538,2.019309,491.022812,0.684148,0.500516,0.230628,-10.838131,8.755758,493.112569,0.529131,0.481295,0.230988
3387577113,1,0,-66.182823,1.985002,491.178974,0.684120,0.500574,0.230750,-10.624052,8.781119,493.250261,0.529075,0.481335,0.231132
3387588239,1,0,-66.337791,1.937316,491.016738,0.684146,0.500689,0.230792,-10.605422,8.666297,493.115254,0.529065,0.481424,0.231173
3387599342,1,0,-66.244865,1.673533,490.522202,0.684122,0.500826,0.230727,-10.422072,8.397348,492.609868,0.528999,0.481541,0.231106
3387610445,1,0,-66.276184,1.721509,490.676020,0.684094,0.500880,0.230401,-10.453775,8.496319,492.767337,0.528995,0.481638,0.230745
3387621548,1,0,-66.242233,1.545839,490.262624,0.684034,0.500931,0.230005,-10.350384,8.322717,492.346045,0.528951,0.481675,0.230414
3387632651,1,0,-66.274506,1.527261,490.141820,0.684016,0.500950,0.229387,-10.294633,8.250811,492.237181,0.528930,0.481684,0.229759
3387643754,1,0,-66.246841,1.523757,490.183171,0.683992,0.500955,0.229173,-10.334533,8.305311,492.276516,0.528900,0.481686,0.229506
3387654858,1,0,-66.274353,1.616652,490.281602,0.683891,0.500942,0.228799,-10.360035,8.334913,492.397790,0.528858,0.481673,0.229193
3387665961,1,0,-66.239281,1.364322,489.637794,0.683678,0.500934,0.228833,-10.225994,8.064217,491.740401,0.528732,0.481665,0.229197
3387677064,1,0,-66.202148,1.505163,490.026778,0.683537,0.500912,0.228546,-10.171625,8.300915,492.102094,0.528522,0.481630,0.228799
3387688167,1,0,-66.067169,1.251694,489.377668,0.683347,0.500878,0.228411,-10.109623,8.027547,491.449835,0.528367,0.481637,0.228675
3387699270,1,0,-66.201271,1.336453,489.615721,0.683291,0.500885,0.227663,-10.158043,8.065936,491.707624,0.528320,0.481663,0.228064
3387710373,1,0,-66.126411,1.372360,489.736649,0.683257,0.500905,0.227645,-10.196220,8.158286,491.818919,0.528316,0.481701,0.228039
3387721476,1,0,-66.203918,1.382357,489.849080,0.683230,0.500966,0.227410,-10.200949,8.144342,491.938571,0.528296,0.481721,0.227815
3387732579,1,0,-66.199272,1.421420,489.865324,0.683202,0.500990,0.227764,-10.109812,8.161513,491.952196,0.528265,0.481758,0.228129
3387743683,1,0,-66.120895,1.444888,489.927516,0.683160,0.501004,0.227902,-10.124475,8.245825,492.000295,0.528223,0.481777,0.228315
3387754786,1,0,-66.177132,1.361642,489.878379,0.683142,0.501064,0.228059,-10.181298,8.146986,491.961121,0.528221,0.481826,0.228446
3387765889,1,0,-66.168747,1.296057,489.699989,0.683117,0.501130,0.228069,-10.078084,8.013561,491.789042,0.528196,0.481865,0.228456
3387776992,1,0,-66.068481,1.202130,489.600180,0.683101,0.501196,0.227968,-10.072526,8.046668,491.654816,0.528148,0.481930,0.228312
3387788095,1,0,-66.064568,1.163871,489.492969,0.683070,0.501257,0.227670,-10.084397,7.944435,491.565630,0.528096,0.481983,0.228060
3387799198,1,0,-66.124725,1.190626,489.591117,0.683045,0.501280,0.227347,-10.032259,7.931213,491.668586,0.528091,0.482025,0.227776
3387810301,1,0,-66.055405,1.202337,489.485398,0.683045,0.501248,0.227277,-10.083294,7.991398,491.556655,0.528080,0.482025,0.227676
3387832508,1,0,-66.133606,1.316880,489.695852,0.683004,0.501130,0.227274,-10.053185,8.012567,491.789469,0.528058,0.482001,0.227674
3387843611,1,0,-66.096176,1.307444,489.665122,0.683006,0.501101,0.227345,-10.079436,8.079316,491.742440,0.528054,0.481979,0.227776
3387854714,1,0,-66.145378,1.284551,489.727170,0.683006,0.501095,0.227506,-10.121354,8.078040,491.802921,0.528061,0.481925,0.227914
3387865817,1,0,-66.152191,1.378785,489.813487,0.683022,0.501103,0.227612,-10.080961,8.069401,491.912133,0.528065,0.481918,0.228005
3387876920,1,0,-66.102776,1.342429,489.725654,0.683006,0.501122,0.227680,-10.075289,8.109661,491.803362,0.528037,0.481926,0.228098
3387888023,1,0,-66.239815,1.467867,490.140315,0.682907,0.501154,0.227730,-10.223018,8.229765,492.234060,0.527970,0.481937,0.228140
3387899126,1,0,-66.256798,1.595829,490.420905,0.682806,0.501157,0.228032,-10.120480,8.323298,492.516010,0.527894,0.481926,0.228437
3387910229,1,0,-66.160706,1.651074,490.552201,0.682750,0.501142,0.228362,-10.130249,8.441199,492.629176,0.527858,0.481917,0.228859
3387921333,1,0,-66.252724,1.551042,490.454939,0.682779,0.501133,0.229071,-10.165751,8.321873,492.541730,0.527871,0.481929,0.229446
3387932436,1,0,-66.228012,1.521342,490.276283,0.682798,0.501117,0.229295,-10.100092,8.243500,492.370592,0.527865,0.481959,0.229667
3387943539,1,0,-66.101913,1.471427,490.073223,0.682784,0.501103,0.229207,-10.100351,8.215941,492.159395,0.527834,0.481975,0.229559
3387954642,1,0,-66.174294,1.477951,490.105208,0.682728,0.500996,0.228782,-10.109679,8.232952,492.192239,0.527779,0.481958,0.229210
3387965745,1,0,-66.173027,1.517169,490.153223,0.682683,0.500965,0.228553,-10.096357,8.255812,492.244389,0.527735,0.481947,0.228974
3387976848,1,0,-66.098831,1.490683,490.043350,0.682660,0.500938,0.228487,-10.048491,8.242516,492.126274,0.527670,0.481937,0.228892
3387987951,1,0,-66.126289,1.537545,490.209914,0.682584,0.500883,0.228466,-10.027347,8.239540,492.306172,0.527587,0.481979,0.228875
3387999054,1,0,-66.126259,1.577110,490.281705,0.682517,0.500861,0.228545,-9.954742,8.244270,492.382913,0.527487,0.482003,0.228951
3388010158,1,0,-66.003487,1.526696,490.245690,0.682451,0.500867,0.228612,-9.911310,8.243663,492.328833,0.527385,0.482084,0.229039
3388021261,1,0,-66.054657,1.543765,490.208105,0.682389,0.500903,0.228764,-9.959970,8.195784,492.314369,0.527327,0.482132,0.229163
3388032364,1,0,-66.058624,1.546658,490.216015,0.682326,0.500932,0.228758,-9.914418,8.169478,492.327192,0.527281,0.482202,0.229158
3388043467,1,0,-65.972252,1.486909,490.083241,0.682305,0.500956,0.228717,-9.940264,8.145468,492.185566,0.527258,0.482283,0.229101
3388054570,1,0,-65.968002,1.424408,490.087024,0.682254,0.501059,0.228578,-9.911839,8.076980,492.188476,0.527209,0.482386,0.228984
3388065673,1,0,-65.983658,1.402630,490.010643,0.682221,0.501124,0.228472,-9.816944,8.028003,492.113290,0.527142,0.482473,0.228882
3388076776,1,0,-65.921379,1.374685,490.040300,0.682195,0.501180,0.228337,-9.831178,8.008949,492.141141,0.527077,0.482578,0.228703
3388087879,1,0,-65.901543,1.341897,489.917393,0.682136,0.501226,0.228266,-9.852090,7.917883,492.034705,0.527045,0.482645,0.228645
3388098983,1,0,-65.954628,1.304111,489.845019,0.682101,0.501269,0.228138,-9.769063,7.915228,491.949024,0.527017,0.482670,0.228518
3388110086,1,0,-65.836266,1.298177,489.783266,0.682063,0.501281,0.228037,-9.772593,7.911997,491.883364,0.526979,0.482667,0.228386
3388121189,1,0,-65.892632,1.236238,489.710656,0.682046,0.501271,0.227814,-9.790729,7.849955,491.814298,0.526934,0.482648,0.228202
3388132292,1,0,-65.839600,1.208117,489.394439,0.681976,0.501218,0.227657,-9.753457,7.762151,491.509154,0.526888,0.482618,0.228056
3388143395,1,0,-65.773972,1.090402,489.121551,0.681888,0.501178,0.227418,-9.774982,7.676711,491.226207,0.526789,0.482585,0.227726
3388154498,1,0,-65.741417,1.026580,488.986168,0.681736,0.501142,0.226855,-9.795644,7.582988,491.097030,0.526717,0.482573,0.227239
3388165601,1,0,-65.781754,1.113348,489.105795,0.681664,0.501125,0.226310,-9.740667,7.657651,491.219245,0.526670,0.482573,0.226775
3388176704,1,0,-65.702515,1.041516,488.981770,0.681656,0.501127,0.226154,-9.774717,7.627422,491.082026,0.526669,0.482577,0.226553
3388187808,1,0,-65.784935,0.969077,488.930064,0.681648,0.501128,0.226032,-9.789030,7.544667,491.037842,0.526666,0.482589,0.226445
3388198911,1,0,-65.740677,1.016064,488.819170,0.681641,0.501136,0.225980,-9.750339,7.534461,490.938217,0.526656,0.482605,0.226400
3388210014,1,0,-65.688324,0.919985,488.698775,0.681631,0.501150,0.225833,-9.732756,7.490911,490.799871,0.526642,0.482643,0.226188
3388221117,1,0,-65.719566,0.838099,488.655184,0.681615,0.501186,0.225597,-9.781738,7.426347,490.756146,0.526624,0.482669,0.225971
3388232220,1,0,-65.665215,0.858967,488.502484,0.681581,0.501226,0.225370,-9.725338,7.369120,490.617971,0.526606,0.482701,0.225782
3388243323,1,0,-65.615974,0.742130,488.359896,0.681568,0.501255,0.225197,-9.708137,7.322468,490.453410,0.526567,0.482718,0.225537
3388254426,1,0,-65.595703,0.715962,488.286866,0.681523,0.501264,0.224896,-9.727058,7.266080,490.387742,0.526522,0.482703,0.225264
3388265529,1,0,-65.598389,0.782727,488.296795,0.681496,0.501262,0.224603,-9.680438,7.287923,490.407202,0.526498,0.482704,0.225027
3388276633,1,0,-65.599304,0.727594,488.240153,0.681487,0.501256,0.224493,-9.706590,7.280907,490.339282,0.526491,0.482694,0.224868
3388287736,1,0,-65.591652,0.677813,488.182993,0.681486,0.501256,0.224395,-9.730713,7.257826,490.276040,0.526493,0.482692,0.224781
3388298839,1,0,-65.608780,0.740858,488.216814,0.681499,0.501246,0.224315,-9.748501,7.298083,490.317571,0.526509,0.482672,0.224715
3388309942,1,0,-65.566544,0.731959,488.145682,0.681512,0.501212,0.224272,-9.735830,7.262535,490.250813,0.526529,0.482652,0.224655
3388321045,1,0,-65.642654,0.662577,488.114363,0.681567,0.501175,0.224202,-9.804235,7.200259,490.224831,0.526567,0.482630,0.224593
3388332148,1,0,-65.644608,0.744860,488.038231,0.681624,0.501138,0.224154,-9.747621,7.243208,490.157561,0.526596,0.482599,0.224553
